username,date,tweet
fanta,2020-06-22 17:56:49,@Nathan_S_ The new synonym should be Elias 😏
fanta,2020-06-18 14:16:11,@Moemontes Can you hear that? Sounds like summertime 😏
fanta,2020-06-18 13:46:27,@eajaev Check out https://t.co/6ZzFFwhbK3 for more information.
fanta,2020-06-15 15:58:02,@MixonWRLD1 🧡
fanta,2020-06-12 14:16:23,@snowflake4pete Name a better snack. We'll wait.
fanta,2020-06-11 15:18:53,"@patriimartinezz We cater our flavors to the taste preferences across the globe, so their locations vary. We’ll share your request for Fanta Lemon!"
fanta,2020-06-10 16:23:08,"@emoelmo_214 You need that Fanta Apple fix! Check out https://t.co/W6YPnY2dxg for more locations, or tell your store manager you’re looking for more!"
fanta,2020-06-09 18:02:38,"@iluvorb Hi, Ashley! We like the way you think! We’ll pass your suggestion along to our team!"
fanta,2020-06-09 16:35:17,"@bexsmaldon Hi Bex, could you please give us a call on 0800 22 77 11 (option 2) so we can look into this for you. Thanks."
fanta,2020-06-08 17:29:51,"@MikeyAdamss_ Hi Mikeyy! We ask that you contact Coca-Cola UK directly to ask about products offered in your country.

Toll free:  0800-227711
Website:  https://t.co/aJZ4uYEk0F
Coca-Cola Great Britain Twitter (@CocaCola_GB) 
Coca-Cola Great Britain Facebook:  https://t.co/MmxvbXPsX9"
fanta,2020-06-03 14:57:48,"@Jigs2Cents You need that Fanta Pineapple fix! Check out https://t.co/W6YPnY2dxg for more locations, or tell your store manager you’re looking for more!"
fanta,2020-06-03 14:44:14,"@FionaFindlay6 Hi Fiona. Please contact our Coca-Cola division in the UK for assistance: 
Tel:  (44) 020 8237 3000
Toll free:  0800-227711
Website:  https://t.co/aJZ4uYEk0F"
fanta,2020-06-02 22:41:43,"@KE55ARD So sorry to hear that, James. We’d like to help.  For further assistance, please call 0800 22 7711 (Monday - Friday 09:00 - 17:00). Thanks for reaching out!"
fanta,2020-06-01 14:07:38,"@wired2thebrink Hello! Please contact the branch in your area from the contact information below for further assistance:

Tel:  (44) 20 8237 3000
Toll free:  0800-227711
Web site:  https://t.co/vGKNCcuPde"
fanta,2020-05-31 12:47:58,"@NJGirl1961 Hi, Eileen. Send us  a DM with your zip code and we will be happy to take a look in your area for Fanta Orange Zero."
fanta,2020-05-29 21:43:19,@jujubacordeirob We love that you want to work with Fanta! Check out our Careers page for positions: https://t.co/fu1J1Bh7bw
fanta,2020-05-29 20:42:20,"@Helidiiam_c Hello, please send us a DM with the country where you are located and additional information regarding your inquiry, so we can point you in the right direction. Thanks for reaching out!"
fanta,2020-05-29 17:02:17,@OriginalFunko You can say ICON again 🤩
fanta,2020-05-28 14:10:58,@JakeRya53877466 You tell us 👀
fanta,2020-05-27 23:48:21,"@GeorgeY38694863 We are sorry, you will want to contact Coca-Cola UK directly for assistance. 
 
Toll free:  0800-227711
Website:  https://t.co/aJZ4uYEk0F
Coca-Cola Great Britain Twitter (@CocaCola_GB)
Coca-Cola Great Britain Facebook:  https://t.co/MmxvbXPsX9"
fanta,2020-05-27 23:03:32,"@Brysonray Hi, we are sorry to heat that. Would you please send us a DM with your zip code so that we can do a search for you?"
fanta,2020-05-27 19:23:55,@fiend_Jr Sorry for the confusion! You can contact our office for Botswana at ccsainfo@coca-cola.com for assistance. Thanks for reaching out!
fanta,2020-05-27 18:44:34,"@crossernanna Hi, where are you located? Please send us a DM with the name of your country."
fanta,2020-05-27 18:40:14,"@fiend_Jr Hey! We’d be happy to assist you, just give us a call at (800)GET-COKE, Mon-Fri 9am-7pm EST and give the reference # 8008850090."
fanta,2020-05-24 21:57:27,"@MikojrEsobar Hi, please send us a DM with your zip code, and we'll do a search for you. Thanks for being a fan!"
fanta,2020-05-24 13:14:44,"@DaftPlough Hi, Cam. Please contact our UK office at gbcic@coca-cola.com or call 0800 22 77 11  Option 2 M-F 9-5, with your request. Thanks for reaching out!"
fanta,2020-05-22 19:02:55,"@ShawnieIzFinish There's nothing, and we mean NOTHING, as fab as Fanta Cherry. Find some near you at https://t.co/6ZzFFwhbK3."
fanta,2020-05-19 15:23:47,@Luck56603788 👀👀👀
fanta,2020-05-18 16:50:38,@manager_trent This is everything 😍
fanta,2020-05-18 16:37:20,@SketchyDrawin Lovin' these vibes 🧡
fanta,2020-05-18 14:35:57,@B4Becks Love this creativity. 👏
fanta,2020-05-18 14:29:43,@iluvorb G o a l s
fanta,2020-05-17 21:43:35,@Truts8 Nós gostamos de como você pensa! Vamos passar a sua sugestão!
fanta,2020-05-15 16:41:25,"@katiedal1802 Hi, for assistance please contact our field office in Great Britain: 
0800 22 77 11 so we can look into this for you. Thanks."
fanta,2020-05-15 15:01:34,@coucha147 💅
fanta,2020-05-15 14:57:08,@JamilBBoy557 Excuse me you dropped this: 👑
fanta,2020-05-14 20:25:31,"@wearethetwins We suggest directing your question to our office in Germany via:
Tel: (49) 30 22606 9000
Consumer Line:  (49) 30 22606 9069
Consumer Email:  info@coca-cola.de
Website:  https://t.co/1s5ul0NSBH
Best wishes!"
fanta,2020-05-14 19:39:38,"@wearethetwins Hey Samuel and Thomas, are you guys in Canada?  If not, where?"
fanta,2020-05-13 19:12:04,"@IridiumAxle Hi, please send us a DM with your zip code, and we'll point you in the right direction."
fanta,2020-05-13 15:00:48,"@BeckyZiga1 We're sorry to hear that, Becky. Please contact our Chile office at 800 21 99 99 for assistance. Thanks for reaching out!"
fanta,2020-05-13 13:41:30,@maurosaiete 🧡🧡🧡
fanta,2020-05-12 17:54:02,"@joopfoop Hi, could you please give us a call on 0800 22 77 11 so we can look into this for you. Thanks"
fanta,2020-05-11 21:24:33,@Northall_Thomas We like the way you think! We’ll pass your suggestion along to our team!
fanta,2020-05-11 20:22:26,"@AceTrainerLot Hello Lottie, Please contact the local bottler in your area, and they should be able to assist you with additional information. Here is their contact details:
England
Tel:  (44) 020 8237 3000
Toll free:  0800-227711
Website:  https://t.co/aJZ4uYEk0F"
fanta,2020-05-11 19:47:41,"@katykatliz4life Hi, Lizzy! Please contact our UK office at gbcic@coca-cola.com or call 0800 22 77 11  Option 2 M-F 9-5, for info!"
fanta,2020-05-11 16:57:28,@_annagatto You can say Fanta whichever way you wanta. You do YOU. ✨
fanta,2020-05-10 19:53:37,"@lewischambers97 We'd like to look into this, Lewis. Please send us a private message with the country where you are located, so we can point you in the right direction. Thanks for reaching out!"
fanta,2020-05-09 15:16:14,"@AsiaMorreall Hello Asia, how may we assist you?"
fanta,2020-05-07 16:03:49,@switch_dayz 🧡
fanta,2020-05-07 16:01:52,@cheriitoremon Somehow it's both.
fanta,2020-05-07 14:40:00,@miamarzipan 🙌
fanta,2020-05-06 18:33:30,@r0que_ Hi. We suggest reaching out to your local office in Brazil for further assistance. They can be reached at: 0800-021-21-21. Thanks for reaching out!
fanta,2020-05-06 16:26:03,"@JosephMack1999 Hi, Joseph. Please reach out to our UK office at gbcic@coca-cola.com or 0800 22 77 11  Option 2 M-F 9-5, for assistance. Best wishes!"
fanta,2020-05-05 22:40:21,@JustineSkye Kinda like your latest live sessions. 🛸🕞🙌
fanta,2020-05-04 19:13:44,"@GeorgeY38694863 Thanks for being a Fanta fan, George. For further assistance with your request,  please call 0800 22 7711 (Monday - Friday 09:00 - 17:00)."
fanta,2020-05-04 17:18:49,"@SirTilly01 Hi, for assistance please reach out to our field office at:

Coca-Cola Consumer Information Centre
G.P.O. 4251
Sydney NSW 2001
Australia
Tel:  free call 1800 025 123 or + 61 2 9259 6666"
fanta,2020-05-04 15:56:33,@samfayprazak This creativity though &gt;&gt;&gt;
fanta,2020-05-01 22:07:14,"@thegamebae Hi, Rachel. We suggest reaching out to your local office in the Netherlands for further assistance. They can be reached at: 0800-262 226 52. Thanks for reaching out!"
fanta,2020-05-01 17:15:55,"@KBUNCUT You need that Fanta Mango fix! Check out https://t.co/W6YPnY2dxg for locations, or tell your store manager you’re looking for more!"
fanta,2020-05-01 15:17:01,"@humbleboyz_ Hi. In order to best assist you, please send us a DM with the country that you are located in so that we can point you in the right direction."
fanta,2020-05-01 14:14:54,"@MissFee85 Fanta flavors vary around the world based on the taste preference of consumers in that country or region! You may not find Fanta Pineapple, but there are plenty of Fanta flavors to go around. ✨"
fanta,2020-04-30 18:33:47,"@chrltx Please contact the branch in your area from the contact information below for further assistance:

Tel:  (44) 20 8237 3000
Toll free:  0800-227711
Web site:  https://t.co/vGKNCcuPde"
fanta,2020-04-30 17:25:01,@cp3fan1016 🤤
fanta,2020-04-29 15:13:36,"@lianmarshall_ Hi Lian, could you please give us a call on 0800 22 77 11 (option 2) so we can look into this for you. Thanks."
fanta,2020-04-29 14:45:24,"@curtis_howson Hi, could you please give us a call on 0800 22 77 11 so we can look into this for you. Thanks."
fanta,2020-04-27 16:10:21,@Priscilla_dgaf We see you. 👀👀👀
fanta,2020-04-27 15:34:45,"@VaguelyDean Hi! Sorry for the trouble. Please contact the branch in your area from the contact information below for further assistance:

Tel:  (44) 20 8237 3000
Toll free:  0800-227711
Web site:  https://t.co/vGKNCcuPde"
fanta,2020-04-24 17:10:00,@iamlorofficial Thanks for the love. ✨
fanta,2020-04-23 19:26:51,@MysticCrit A throne in the making. 👑
fanta,2020-04-23 18:02:01,"@christensucks Hi, please send us a DM with your zip code, and we'll search for you."
fanta,2020-04-23 16:41:10,"@christensucks There's nothing, and we mean NOTHING, as fab as Fanta Apple. Find some near you at https://t.co/6ZzFFwhbK3."
fanta,2020-04-23 16:07:13,"@CULINARYGOON Hi!  Please visit our https://t.co/muyin7ySwY site, where you can find all sorts of Coca-Cola merchandise and custom apparel."
fanta,2020-04-23 14:09:21,"@f3rnika Please DM us your country location, so we can point you in the right direction. Thanks!"
fanta,2020-04-22 18:06:59,@ArronJamesLyon2 Hi Arron. We suggest reaching out to your local Coca-Cola office in England for further assistance. They can be reached at: tel. +0800-227711 option 2.
fanta,2020-04-22 14:52:38,@ZODIAK__BLAKK Hi there. We suggest reaching out to your local Coca-Cola office in Sweden for further assistance. They can be reached at: tel. 46/8/500/750 00.
fanta,2020-04-22 14:05:51,@deliverymn Fanta Zero should be available in 6 packs. Send us a DM so we can confirm that in your area.
fanta,2020-04-20 15:28:58,"@JeffreyRohan Thanks for your feedback.  We will pass along your interest in a bottle/can version of Fanta Raspberry.  Information about brands of The Coca-Cola Company, not just on Coca-Cola Freestyle, can be found here: https://t.co/Ka6VcT7lgV"
fanta,2020-04-17 20:23:45,"@OtraNani Hola Stephanie, Lamentamos lo sucedido. Por favor envianos un mensaje por privado con el nombre del país donde te encuentras. Mil gracias por ponerte en contacto con nosotros."
fanta,2020-04-16 20:36:19,"@180whit Fanta Zero drinks contain zero added sugar, however, there's a small amount of natural sugar from fruit juices. Fanta Zero Orange has 0.5g of sugar per 100ml, this is listed on back of all packs. Products can contain up to 0.5g sugar per 100ml &amp; still be labelled as sugar-free"
fanta,2020-04-15 16:22:21,@ArronJamesLyon2 🍓🍓🍓
fanta,2020-04-15 16:17:48,@martinfumakeup Talk about a look. ✨🍍
fanta,2020-04-15 15:22:24,"@mlucianalima Olá Luciana. Para melhor ajudá-lo, envie-nos um DM com o país em que você está localizado, para que possamos orientá-lo na direção certa."
fanta,2020-04-14 13:51:41,@martinfumakeup This is such a look. 👏👏👏
fanta,2020-04-14 12:35:17,"@JuarezPay Hi, feel free to contact our field office in Mexico at: 01 800 704 4400 or email: consumidor@coca-cola.com"
fanta,2020-04-13 19:10:18,@jbtutIII We won't judge.
fanta,2020-04-13 12:47:42,@3akram2122 Fanta Red Apple? Please call +202-22-767-100 for further assistance.
fanta,2020-04-10 14:18:05,"@Kass4ndra Great question. Because taste preferences vary across the globe, we carry different flavors in different regions. However, we’ll be sure to share your request to see Fanta Exotic in the U.S."
fanta,2020-04-09 16:55:01,"@fagofmetsudo Please contact the branch in your area from the contact information below for further assistance:

Tel:  55-21-2546-4072
Web site:  https://t.co/v7SO8zt41A"
fanta,2020-04-09 16:21:01,@CelinaLagi Um ok now THIS is a vibe. ✨
fanta,2020-04-07 14:16:57,@FizzCEO 🧡🧡🧡
fanta,2020-04-06 15:13:27,@FizzCEO This is amazing. 👏
fanta,2020-04-06 14:57:59,@Tjsmith1574 We're honored. 🍇😍
fanta,2020-04-03 16:21:00,@LENNYVUITTON 🙌🙌🙌
fanta,2020-04-02 15:18:38,@CelinaLagi Wow you DID THAT. 😍👏
fanta,2020-04-02 14:05:53,"@M0nkey_B0y So sorry to hear that. For assistance, please call 1800 025 123. Thanks for being a Fanta fan!"
fanta,2020-03-31 15:20:09,"@spoiled_beans Hi, James! The freestyle machine are not for sale but we appreciate the interest. Thanks for reaching out."
fanta,2020-03-30 14:36:07,"@Luchsss__ Not a guarantee, but we continuously seek consumers' feedback as we strive to keep our brands exciting and relevant. So we like to know what our fans would like to see available."
fanta,2020-03-30 14:23:36,"@Luchsss__ Thanks for reaching out! So that we may better assist you, please contact us at:
Tel: 234/1/2709222, 234/1/2695686, 234/1/2695690
Website https://t.co/VQIjl8hwtS
Coca-Cola Nigeria Twitter (@CocaCola_NG): https://t.co/KLSsWCe7bv
Coca-Cola Nigeria Facebook https://t.co/1zz8yWhrTP"
fanta,2020-03-29 18:15:29,@Lady_L91 We'd like to look into this. Please send us a DM with the country where you are located so we can point you in the right direction. Thanks for reaching out!
fanta,2020-03-27 21:31:41,"@shannonmckinder Thanks for reaching out! So that we may better assist you, please send us a detailed message at consumerresponse@cokecce.com or call 0800 22 77 11."
fanta,2020-03-26 13:36:37,@MushroomCowlol And that's the tea❗️
fanta,2020-03-25 15:08:48,"@TitoEgan Coconutty, pineappeply goodness!"
fanta,2020-03-24 12:09:21,@bibliofernando Oi! Você pode entrar em contato pelo https://t.co/RGlCqDMo9f. Obg
fanta,2020-03-23 19:18:50,@lil_car123 You brought the hype first. 🙌
fanta,2020-03-20 18:05:32,@bucketjoshh Do you even need to ask? 🧡
fanta,2020-03-19 18:36:51,"@onedile_estee The Coca-Cola Company
Consumer Interaction Center
P.O. Box 1734
Atlanta, GA 30301

We ask that you allow 4 to 6 weeks for the review process."
fanta,2020-03-19 18:36:22,"@onedile_estee Thank you for taking the time to contact us regarding the use of our trademark. In order to use trademarks of The Coca-Cola Company, permission needs to be granted by our Trademark Legal Department. We ask that you please submit your request in writing, providing details."
fanta,2020-03-18 13:32:31,"@Calan67651556 Hi, Calan! Please reach out to our UK office at consumerresponse@cokecce.com or call 0800 22 77 11 Option 1 M-F 9-5 for assistance. Thanks for being a Fanta fan!"
fanta,2020-03-17 16:06:26,@DavidDoesGFX You're bringing ALL the flavor. What's your ranking? #TheFlavorDrop
fanta,2020-03-17 15:43:20,"@Lazy_Gamer29 So much coconutty, pineappeply goodness. 🥥🍍"
fanta,2020-03-16 16:54:56,"@brand0nmiki Listen closely and you can hear the ocean. 🌊 Okay, it’s the fizz. But close enough."
fanta,2020-03-16 16:43:07,@lil_car123 Fanta Grapefruit is 😍
fanta,2020-03-12 16:40:00,@charlesiswhoiam The perfect photo doesn't exi-
fanta,2020-03-12 16:24:00,"@uhwalrus I mean, can't argue with that!"
fanta,2020-03-12 16:20:00,@qtKaZo What are you waiting for? 👀
fanta,2020-03-12 16:18:25,@Hothayfah2 These flavors can be hard to come by. #TheFlavorDrop had that EXCLUSIVE exclusive.
fanta,2020-03-11 21:31:25,@qCandywingX Orange and Grape ALWAYS hit the spot!
fanta,2020-03-11 21:29:40,@e_xboss Wait until you try Fanta Piña Colada. 🤯
fanta,2020-03-11 21:28:28,@garvin13377 #TheFlavorDrop is only everything we ever needed and MORE.
fanta,2020-03-11 21:27:05,@CelinaLagi Bringing all the flavor 🙌
fanta,2020-03-11 21:22:28,"@spookkiin #TheFlavorDrop is all about our exclusive, hard-to-find flavors. 😎 Which one are you trying to get your hands on next?"
fanta,2020-03-11 21:18:51,@FrozenFlames91 So much flavor. So little time.
fanta,2020-03-11 21:17:28,@Klopp2Sarah You can also check Amazon! Fanta x Snack Packs are sold on there as well.
fanta,2020-03-11 21:08:29,@RogueGives S a m e
fanta,2020-03-11 20:58:30,"@DavillaRavenna Sorry to hear that, Dávilla. Please contact our Brazil office via https://t.co/ByuRvAeEvd for assistance. Thanks for reaching out!"
fanta,2020-03-11 20:10:00,@makunijiiro Wait until you take a sip. 😏 Also @OrungeDesigns gets the award for friend of the year.
fanta,2020-03-11 20:07:30,@joopfoop And you're our biggest stan. 🧡
fanta,2020-03-11 20:07:00,@joopfoop Best thing about it is that the time never changes.
fanta,2020-03-11 16:46:00,@AzornDesencade1 Sorry about that. You can try reaching them through their website at: https://t.co/8SmY4q3h7U.
fanta,2020-03-11 14:48:24,@AzornDesencade1 Hi Azorin. We suggest reaching out to your local Coca-Cola office in Spain for further assistance. They can be reached at: tel. 34/91/348-1700 or by email at cocacolaconsumidor@eur.ko.com.
fanta,2020-03-11 14:18:32,"@yungmoobert We know you wanta Fanta, but unfortunately, we are unable to send coupons. Try asking your local retailer!"
fanta,2020-03-11 14:05:36,@FishThicc The ONLY time that matters.
fanta,2020-03-10 19:35:32,@SquishLeaks 🙌🙌🙌
fanta,2020-03-10 18:59:26,"@Klopp2Sarah Yes, in the U.S.! Check your local retailer to see if they've got some for you to try. 🍊🍇🍍"
fanta,2020-03-10 18:44:00,@OBerkBottles It's that Fanta Berry effect. ✨
fanta,2020-03-10 18:30:00,@DAhnaTomlinson S A M E.
fanta,2020-03-10 18:29:15,@Lilgamer9000 Fanta Mango goes HARD❗️
fanta,2020-03-10 18:20:00,@NebulaFNBR And we can't wait to find out which is your fav!
fanta,2020-03-10 17:26:28,"@AljoschaReal Thanks for reaching out! So that we may better assist you, please send us a private message with the country where you’re located."
fanta,2020-03-10 17:18:00,@SkayyyTV_Backup That truly says it all. 🐊
fanta,2020-03-10 17:15:44,@zehlzys You got the right idea. 👌
fanta,2020-03-10 14:27:07,"Well would you look at that it’s
            12
      11    ^     1
  10        |         2     🥥🍍
9           ⊙———&gt;  o’clock
   8                   4
       7          5
             6 https://t.co/jZAXfahDRT"
fanta,2020-03-09 17:46:26,@nic_har Hi Nicola. We suggest reaching out to your local office in the United Kingdom for further assistance. They can be reached at: tel. 44/181/845-4474.
fanta,2020-03-09 16:59:33,@joopfoop That's all you need. 🙌
fanta,2020-03-09 16:53:30,@apxcts 🚨 Major flavor alert 🚨
fanta,2020-03-09 16:43:31,@DAhnaTomlinson Love! Got a new fav flavor?
fanta,2020-03-09 16:06:00,@OfficiallyBravo 👏👏👏
fanta,2020-03-09 15:56:35,Thanks for taking our twisty straw out for some air @CelinaLagi. They needed it after being cooped up in that box. #TheFlavorDrop #ItsAThing https://t.co/vzjFSYj62q
fanta,2020-03-08 20:05:00,"@clipper2018 Hey! We’d be happy to assist you, just give us a call at (800)GET-COKE, Mon-Fri 9am-7pm EST and give the reference #8008763671."
fanta,2020-03-06 21:40:30,@AbbahSafe You get it. 🙌
fanta,2020-03-06 21:39:29,@lil_car123 The perfect photo doesn't exi-
fanta,2020-03-06 21:38:00,"@trillingconcl Send us a DM with your zip code, and we will check it out. Thanks"
fanta,2020-03-06 21:37:31,"@DadsOnFortnite If you'd like for us to expand the search, please send us a DM with your zip code. Thank you for your interest."
fanta,2020-03-06 21:34:29,@katelynlipson 🙌 Which flavor is your new fav?
fanta,2020-03-06 21:32:31,@AfricanoPacheco Time to get out and get some! 🍍🥥🍍🥥
fanta,2020-03-06 21:31:28,@orcazs CONGRATS you passed the test. 👏
fanta,2020-03-06 21:30:00,@AbbahSafe Where is the lie? 🧐
fanta,2020-03-06 19:06:35,@tirrequis 🍊🌊
fanta,2020-03-06 19:05:36,@SkayyyTV_Backup The friendship we never knew we needed. ✨
fanta,2020-03-06 19:03:00,@Morgan90436047 The world would be a better place tbh. 💭
fanta,2020-03-06 18:30:00,"What they said: fantasy
What they meant: FANTAsy"
fanta,2020-03-06 17:03:10,@SkayyyTV_Backup @SkayyyTV Gotchu! Thanks for the heads up. Send us a DM!
fanta,2020-03-06 14:37:32,@HavenBastion We like the way you think! We’ll pass your suggestion along to our team!
fanta,2020-03-05 19:45:29,"@FizzCEO It’s the most coconutty, pineappeply drink you can get yours hands on. Think it’s a new fav? 👀"
fanta,2020-03-05 19:43:34,"@joopfoop Pretending it’s warm and sunny like
     ___
  ( . ‿ . )
つ:🍍🥥:⊂"
fanta,2020-03-05 19:40:00,@sebastianfnbr All 👏 the 👏 time
fanta,2020-03-05 19:36:29,"@Shad0w_0 Unfortunately, we couldn't locate Fanta Fruit Punch in stores near you. You may want to let your local store managers know you'd like to see it on their shelves and ask them if they can order it. Thanks for reaching out!"
fanta,2020-03-05 18:14:00,"@MorenoDad4 Hey Daniel, what is your zip code? Send us a DM with it and we will do a search for you."
fanta,2020-03-05 18:07:00,@orcazs 🙌🙌🙌
fanta,2020-03-05 18:06:22,@orcazs 😍 Which flavor is your new fav?!
fanta,2020-03-05 17:53:00,@OrungeDesigns You know what to do. 👀
fanta,2020-03-05 16:48:24,"@Shad0w_0 Please DM us with your zip code and the flavor(s) you're looking for, and we'll be happy to search for them near you."
fanta,2020-03-05 16:23:28,"@Morgan90436047 Hi, Morgan! Please reach out to our UK office at gbcic@coca-cola.com or 0800 22 77 11  Option 2 M-F 9-5 for assistance. Best wishes!"
fanta,2020-03-05 16:11:00,@RySynx Which one would you try first? 🤔
fanta,2020-03-05 16:10:29,@xClasher37k It's time. 👀
fanta,2020-03-05 16:09:44,@ImScart We def wouldn't hesitate to live in #TheFlavorDrop world for the rest of eternity.
fanta,2020-03-05 16:01:36,@lil_car123 The most jiggly snack you never knew you needed. 👏
fanta,2020-03-05 16:00:03,"@DadsOnFortnite Umm you need that 🥥🍍 fix ASAP!!! Check out our product locator to find Fanta Piña Colada near you, and let us know how you like it! https://t.co/6ZzFFwhbK3"
fanta,2020-03-05 15:58:00,@lavanezzia SO glad you like it. Which flavors have you tried so far? 🤔
fanta,2020-03-05 15:55:00,@ShyGuyMalachi You've GOT to get your hands on some of that Fanta Piña Colada. Find it nearby at https://t.co/6ZzFFvZAlt
fanta,2020-03-05 15:40:00,"@uhPeelyy Hi, feel free to share your comments with our field office:

Coca-Cola Adria doo
Representative Office Sarajevo
Mostarsko raskrsce bb
71240 Hadzici
Bosnia and Herzegovina
Office: + 387 33 284 309"
fanta,2020-03-05 15:20:29,"You with the new Fanta Piña Colada
      ___
  ( . ‿ . )
つ:🍍🥥:⊂"
fanta,2020-03-05 14:41:55,@snoozegodess Oi! Você pode entrar em contato pelo https://t.co/RGlCqDMo9f. Obg
fanta,2020-03-04 21:47:30,"🔊🔊🔊TURN UP THE VOLUME🔊🔊🔊
You voted, and now it’s here!!! Introducing the squishy sounds of Fanta Grape Snack Pack.🍇 

#NationalSnackDay #ItsAThing #ASMR https://t.co/3X34Lxyj1a"
fanta,2020-03-04 20:26:00,@makunijiiro Fanta Green Apple? You've GOT to get your hands on some! Find some nearby at https://t.co/6ZzFFwhbK3
fanta,2020-03-04 20:03:53,"@RoccoPops_ We talk a big flavor game, but we can back it up! Check out our 12 flavors at https://t.co/W6YPnY2dxg to see what's available near you."
fanta,2020-03-04 19:26:18,@JoeBudden @tivrax No hot takes here.
fanta,2020-03-04 19:26:04,@tivrax It's that Fanta Pineapple effect. 🍍
fanta,2020-03-04 18:50:31,@ahmedahzaam *Peels back Fanta Snack Pack lid* It's go time
fanta,2020-03-04 18:49:28,@Aatami22 That grape jiggle though &gt;&gt;&gt;&gt;&gt;&gt;&gt;
fanta,2020-03-04 18:48:10,@SkylarGraham7 Grab your Fanta Snack Packs and put it on loop. 🎧
fanta,2020-03-04 18:37:26,@DrFanta_YT Can we get a drum roll for flavor bongos please? 🥁
fanta,2020-03-04 18:04:00,"@joopfoop It's the new Snack Pack x Fanta snacks! It comes in grape, pineapple and orange, and all flavors are D E L I C I O U S."
fanta,2020-03-04 17:35:00,@NZmaorichick29 Sending all the 🍇🍇🍇🍇 your way.
fanta,2020-03-04 17:30:33,@apxcts You're in luck. 👀 DM us!
fanta,2020-03-04 17:26:00,@Battlenaut Asking the important questions‼️
fanta,2020-03-04 17:13:01,"Which one do ya want to hear? 
1. On a roll 🍍
2. Angel dropped from heaven 🍇
3. 🥂🍊
4. Flavor bongos 🍊🍇🍍

#NationalSnackDay #ItsAThing #ASMR https://t.co/y1fmyciOdr"
fanta,2020-03-04 16:56:00,@xRyan_S We def wouldn't hesitate to live in #TheFlavorDrop world for the rest of eternity.
fanta,2020-03-04 16:27:00,@joopfoop 📦✅👀
fanta,2020-03-04 16:20:32,@OfficiallyBravo Can't wait to see this taste test. 👏👏👏
fanta,2020-03-04 14:56:55,"@vinivp22 Please contact the branch in your area from the contact information below for further assistance: 

Tel:  55-21-2546-4072
Web site:  https://t.co/v7SO8zt41A"
fanta,2020-03-04 14:45:00,@OfficiallyBravo 🚨Flavor alert🚨
fanta,2020-03-04 14:40:32,@lil_car123 Let us know which flavor you like best. 🙌
fanta,2020-03-04 14:33:56,@TaraahTx Such a vibe. 👏 Which flavor is your new fav?
fanta,2020-03-03 18:47:01,@SquishLeaks You looking for the Fanta Grapefruit hook up as well? 👀 DM us.
fanta,2020-03-03 18:24:32,@ItzJamesFN ✋✋✋ DM us!
fanta,2020-03-03 18:23:00,@HybridDylan You 👏 have 👏 GOT to try Fanta Grapefruit. Send us a DM! #TheFlavorDrop
fanta,2020-03-03 18:21:55,@FrozenFlames91 Looking for the flavor hook up? Send us a DM to get your hands on #TheFlavorDrop exclusive.
fanta,2020-03-03 18:20:00,@bethaverymusic Beep beep flavor coming through ASAP. Send us a DM!! #TheFlavorDrop
fanta,2020-03-03 18:14:34,@kubukiblade123 Fanta Green Apple is still here! And you need that bold flavor ASAP. 🍏Check this out: https://t.co/6ZzFFwhbK3.
fanta,2020-03-03 17:46:36,@SkayyyTV HOOOWW ready?
fanta,2020-03-03 17:45:00,@kubukiblade123 We feel that. Fanta Green Apple is 😍.
fanta,2020-03-03 17:01:00,"@ambuochieno Please contact the branch in your area from the contact information below for further assistance: 

Mailing Address:
Coca-Cola Plaza
Kilimanjaro Road
Upperhill,
Nairobi, Kenya"
fanta,2020-03-03 14:59:49,.@Kerwinfrost is powered up 💪 to deliver your orders of rare flavors from #TheFlavorDrop. Smashing ❎🔼🔽➡️ a bunch of times might make this final drop go even faster #ItsAThing https://t.co/9udxYgYS2j
fanta,2020-03-02 19:09:00,"@BeckyZ2b There's nothing, and we mean NOTHING, as fab as Fanta Berry. Find some near you at https://t.co/6ZzFFwhbK3."
fanta,2020-03-02 18:57:00,"@freshpedicures We are sorry for the inconvenience. Based on the language on the label it is a Fanta Lemonade from Russia. Please contact Coca-Cola Russia for assistance with one of their bottles.

8 Ivana Franko str.
121108 Moscow
Russia
Website:  https://t.co/HKNBp412Dh"
fanta,2020-03-02 16:44:34,@peaceolaniran You're definitely onto something with this one!
fanta,2020-02-28 19:40:30,@dylankula09 We see what you did there
fanta,2020-02-28 19:30:46,@FantaDr Relatable
fanta,2020-02-27 20:14:00,@Morgan90436047 It does ~kind of~ look like our DMs tbh.
fanta,2020-02-27 20:13:00,@CaraOkkerse What's that?
fanta,2020-02-27 20:11:31,@FantaDr Someone get @FantaDr a Fanta STAT. 🚨
fanta,2020-02-27 20:10:02,@NZmaorichick29 The right kind of wrong answer. 👌
fanta,2020-02-27 19:10:36,"@J_Wayy_Better We're pleased to learn of your interest in performing in our ads. Our agencies,with their industry expertise, hire the models, actors, actresses, and singers for our advertising. They typically hire through talent agencies that operate in the area where they are producing the ads"
fanta,2020-02-27 18:57:45,@Quera75819089 👏👏👏
fanta,2020-02-27 18:48:35,"@FendrrX Same 🍊 flavor, vintage can!"
fanta,2020-02-27 18:36:54,@Speedway Speed &gt; Guts
